,phase,match_no,date,venue,batting_team,bowling_team,innings,over,striker,bowler,runs_of_bat,extras,wide,legbyes,byes,noballs,wicket_type,player_dismissed,fielder,total_runs,over_number
124,Death Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",SRH,RCB,1.0,19.5,Jaydev Unadkat,Bhuvneshwar Kumar,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,20
125,Death Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",SRH,RCB,1.0,19.6,Jaydev Unadkat,Bhuvneshwar Kumar,2.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,20
126,Powerplay,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,0.1,Phil Salt,Nitish Reddy,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1
127,Powerplay,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,0.2,Phil Salt,Nitish Reddy,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1
128,Powerplay,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,0.3,Phil Salt,Nitish Reddy,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,1
129,Powerplay,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,0.4,Phil Salt,Nitish Reddy,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1
130,Powerplay,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,0.5,Phil Salt,Nitish Reddy,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,1
131,Powerplay,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,0.6,Phil Salt,Nitish Reddy,0.0,1.0,0.0,1.0,0.0,0.0,,,,1.0,1
132,Powerplay,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,1.1,Phil Salt,Jaydev Unadkat,0.0,0.0,0.0,0.0,0.0,0.0,caught,Phil Salt,Heinrich Klaasen,0.0,2
133,Powerplay,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,1.2,Devdutt Padikkal,Jaydev Unadkat,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,2
134,Powerplay,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,1.3,Devdutt Padikkal,Jaydev Unadkat,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,2
135,Powerplay,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,1.4,Virat Kohli,Jaydev Unadkat,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,2
136,Powerplay,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,1.5,Virat Kohli,Jaydev Unadkat,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,2
137,Powerplay,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,1.6,Virat Kohli,Jaydev Unadkat,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,2
138,Powerplay,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,2.1,Virat Kohli,Nitish Reddy,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,3
139,Powerplay,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,2.2,Devdutt Padikkal,Nitish Reddy,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,3
140,Powerplay,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,2.3,Devdutt Padikkal,Nitish Reddy,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,3
141,Powerplay,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,2.4,Virat Kohli,Nitish Reddy,0.0,1.0,0.0,1.0,0.0,0.0,,,,1.0,3
142,Powerplay,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,2.5,Devdutt Padikkal,Nitish Reddy,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,3
143,Powerplay,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,2.6,Devdutt Padikkal,Nitish Reddy,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,3
144,Powerplay,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,3.1,Devdutt Padikkal,David Payne,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,4
145,Powerplay,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,3.2,Devdutt Padikkal,David Payne,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,4
146,Powerplay,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,3.3,Devdutt Padikkal,David Payne,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,4
147,Powerplay,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,3.4,Devdutt Padikkal,David Payne,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,4
148,Powerplay,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,3.5,Virat Kohli,David Payne,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,4
149,Powerplay,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,3.6,Devdutt Padikkal,David Payne,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,4
150,Powerplay,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,4.1,Virat Kohli,Jaydev Unadkat,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,5
151,Powerplay,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,4.2,Virat Kohli,Jaydev Unadkat,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,5
152,Powerplay,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,4.3,Virat Kohli,Jaydev Unadkat,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,5
153,Powerplay,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,4.4,Virat Kohli,Jaydev Unadkat,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,5
154,Powerplay,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,4.5,Devdutt Padikkal,Jaydev Unadkat,0.0,4.0,0.0,0.0,1.0,0.0,,,,4.0,5
155,Powerplay,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,4.6,Devdutt Padikkal,Jaydev Unadkat,0.0,1.0,0.0,0.0,1.0,0.0,,,,1.0,5
156,Powerplay,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,5.1,Devdutt Padikkal,Harsh Dubey,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,6
157,Powerplay,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,5.2,Devdutt Padikkal,Harsh Dubey,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,6
158,Powerplay,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,5.3,Virat Kohli,Harsh Dubey,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,6
159,Powerplay,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,5.4,Devdutt Padikkal,Harsh Dubey,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,6
160,Powerplay,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,5.5,Virat Kohli,Harsh Dubey,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,6
161,Powerplay,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,5.6,Devdutt Padikkal,Harsh Dubey,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,6
162,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,6.1,Devdutt Padikkal,Eshan Malinga,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,7
163,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,6.2,Devdutt Padikkal,Eshan Malinga,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,7
164,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,6.3,Virat Kohli,Eshan Malinga,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,7
165,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,6.4,Virat Kohli,Eshan Malinga,2.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,7
166,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,6.5,Virat Kohli,Eshan Malinga,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,7
167,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,6.6,Virat Kohli,Eshan Malinga,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,7
168,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,7.1,Devdutt Padikkal,Harshal Patel,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,8
169,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,7.2,Virat Kohli,Harshal Patel,0.0,0.0,0.0,0.0,0.0,0.0,caught,,,0.0,8
170,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,7.2,Virat Kohli,Harshal Patel,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,8
171,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,7.3,Virat Kohli,Harshal Patel,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,8
172,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,7.4,Devdutt Padikkal,Harshal Patel,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,8
173,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,7.5,Devdutt Padikkal,Harshal Patel,0.0,4.0,0.0,0.0,1.0,0.0,,,,4.0,8
174,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,7.6,Devdutt Padikkal,Harshal Patel,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,8
175,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,8.1,Virat Kohli,Harsh Dubey,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,9
176,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,8.2,Devdutt Padikkal,Harsh Dubey,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,9
177,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,8.3,Devdutt Padikkal,Harsh Dubey,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,9
178,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,8.4,Devdutt Padikkal,Harsh Dubey,0.0,0.0,0.0,0.0,0.0,0.0,caught,Devdutt Padikkal,Heinrich Klaasen,0.0,9
179,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,8.5,Rajat Patidar,Harsh Dubey,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,9
180,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,8.6,Virat Kohli,Harsh Dubey,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,9
181,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,9.1,Rajat Patidar,Harshal Patel,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,10
182,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,9.2,Virat Kohli,Harshal Patel,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,10
183,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,9.3,Virat Kohli,Harshal Patel,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,10
184,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,9.4,Rajat Patidar,Harshal Patel,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,10
185,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,9.5,Rajat Patidar,Harshal Patel,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,10
186,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,9.6,Virat Kohli,Harshal Patel,0.0,1.0,1.0,0.0,0.0,0.0,,,,1.0,10
187,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,9.6,Virat Kohli,Harshal Patel,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,10
188,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,10.1,Virat Kohli,Harsh Dubey,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,11
189,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,10.2,Rajat Patidar,Harsh Dubey,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,11
190,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,10.3,Rajat Patidar,Harsh Dubey,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,11
191,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,10.4,Virat Kohli,Harsh Dubey,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,11
192,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,10.5,Virat Kohli,Harsh Dubey,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,11
193,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,10.6,Virat Kohli,Harsh Dubey,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,11
194,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,11.1,Rajat Patidar,Eshan Malinga,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,12
195,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,11.2,Rajat Patidar,Eshan Malinga,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,12
196,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,11.2,Rajat Patidar,Eshan Malinga,0.0,1.0,1.0,0.0,0.0,0.0,,,,1.0,12
197,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,11.3,Rajat Patidar,Eshan Malinga,0.0,1.0,1.0,0.0,0.0,0.0,,,,1.0,12
198,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,11.3,Rajat Patidar,Eshan Malinga,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,12
199,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,11.4,Rajat Patidar,Eshan Malinga,0.0,1.0,1.0,0.0,0.0,0.0,,,,1.0,12
200,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,11.4,Rajat Patidar,Eshan Malinga,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,12
201,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,11.5,Rajat Patidar,Eshan Malinga,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,12
202,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,11.6,Virat Kohli,Eshan Malinga,0.0,1.0,1.0,0.0,0.0,0.0,,,,1.0,12
203,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,11.6,Virat Kohli,Eshan Malinga,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,12
204,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,12.1,Virat Kohli,David Payne,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,13
205,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,12.2,Rajat Patidar,David Payne,0.0,0.0,0.0,0.0,0.0,0.0,caught,Rajat Patidar,Harsh Dubey,0.0,13
206,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,12.3,Jitesh Sharma,David Payne,0.0,0.0,0.0,0.0,0.0,0.0,caught,Jitesh Sharma,Jaydev Unadkat,0.0,13
207,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,12.4,Tim David,David Payne,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,13
208,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,12.5,Tim David,David Payne,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,13
209,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,12.6,Tim David,David Payne,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,13
210,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,13.1,Tim David,Jaydev Unadkat,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,14
211,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,13.2,Virat Kohli,Jaydev Unadkat,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,14
212,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,13.3,Tim David,Jaydev Unadkat,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,14
213,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,13.4,Virat Kohli,Jaydev Unadkat,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,14
214,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,13.5,Virat Kohli,Jaydev Unadkat,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,14
215,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,13.6,Tim David,Jaydev Unadkat,0.0,1.0,1.0,0.0,0.0,0.0,,,,1.0,14
216,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,13.6,Tim David,Jaydev Unadkat,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,14
217,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,14.1,Tim David,David Payne,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,15
218,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,14.2,Virat Kohli,David Payne,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,15
219,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,14.3,Tim David,David Payne,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,15
220,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,14.4,Tim David,David Payne,0.0,1.0,1.0,0.0,0.0,0.0,,,,1.0,15
221,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,14.4,Tim David,David Payne,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,15
222,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,14.5,Tim David,David Payne,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,15
223,Middle Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,14.6,Virat Kohli,David Payne,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,15
224,Death Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,15.1,Virat Kohli,Harshal Patel,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,16
225,Death Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,15.2,Virat Kohli,Harshal Patel,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,16
226,Death Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,15.3,Virat Kohli,Harshal Patel,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,16
227,Death Overs,1.0,2026-03-28,"M.Chinnaswamy Stadium, Bengaluru",RCB,SRH,2.0,15.4,Virat Kohli,Harshal Patel,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,16
228,Powerplay,2.0,2026-03-29,"Wankhede Stadium, Mumbai",KKR,MI,1.0,0.1,Ajinkya Rahane,Trent Boult,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1
229,Powerplay,2.0,2026-03-29,"Wankhede Stadium, Mumbai",KKR,MI,1.0,0.1,Ajinkya Rahane,Trent Boult,0.0,1.0,1.0,0.0,0.0,0.0,,,,1.0,1
230,Powerplay,2.0,2026-03-29,"Wankhede Stadium, Mumbai",KKR,MI,1.0,0.2,Ajinkya Rahane,Trent Boult,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1
231,Powerplay,2.0,2026-03-29,"Wankhede Stadium, Mumbai",KKR,MI,1.0,0.3,Ajinkya Rahane,Trent Boult,0.0,1.0,1.0,0.0,0.0,0.0,,,,1.0,1
232,Powerplay,2.0,2026-03-29,"Wankhede Stadium, Mumbai",KKR,MI,1.0,0.3,Ajinkya Rahane,Trent Boult,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,1
233,Powerplay,2.0,2026-03-29,"Wankhede Stadium, Mumbai",KKR,MI,1.0,0.4,Ajinkya Rahane,Trent Boult,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1
234,Powerplay,2.0,2026-03-29,"Wankhede Stadium, Mumbai",KKR,MI,1.0,0.5,Ajinkya Rahane,Trent Boult,2.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,1
235,Powerplay,2.0,2026-03-29,"Wankhede Stadium, Mumbai",KKR,MI,1.0,0.6,Ajinkya Rahane,Trent Boult,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1
236,Powerplay,2.0,2026-03-29,"Wankhede Stadium, Mumbai",KKR,MI,1.0,1.1,Finn Allen,Hardik Pandya,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,2
237,Powerplay,2.0,2026-03-29,"Wankhede Stadium, Mumbai",KKR,MI,1.0,1.2,Finn Allen,Hardik Pandya,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,2
238,Powerplay,2.0,2026-03-29,"Wankhede Stadium, Mumbai",KKR,MI,1.0,1.3,Finn Allen,Hardik Pandya,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,2
239,Powerplay,2.0,2026-03-29,"Wankhede Stadium, Mumbai",KKR,MI,1.0,1.4,Finn Allen,Hardik Pandya,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,2
240,Powerplay,2.0,2026-03-29,"Wankhede Stadium, Mumbai",KKR,MI,1.0,1.5,Finn Allen,Hardik Pandya,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,2
241,Powerplay,2.0,2026-03-29,"Wankhede Stadium, Mumbai",KKR,MI,1.0,1.6,Finn Allen,Hardik Pandya,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,2
242,Powerplay,2.0,2026-03-29,"Wankhede Stadium, Mumbai",KKR,MI,1.0,2.1,Ajinkya Rahane,AM Ghazanfar,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,3
243,Powerplay,2.0,2026-03-29,"Wankhede Stadium, Mumbai",KKR,MI,1.0,2.2,Finn Allen,AM Ghazanfar,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,3
244,Powerplay,2.0,2026-03-29,"Wankhede Stadium, Mumbai",KKR,MI,1.0,2.3,Finn Allen,AM Ghazanfar,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,3
245,Powerplay,2.0,2026-03-29,"Wankhede Stadium, Mumbai",KKR,MI,1.0,2.4,Finn Allen,AM Ghazanfar,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,3
246,Powerplay,2.0,2026-03-29,"Wankhede Stadium, Mumbai",KKR,MI,1.0,2.5,Finn Allen,AM Ghazanfar,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,3
247,Powerplay,2.0,2026-03-29,"Wankhede Stadium, Mumbai",KKR,MI,1.0,2.6,Finn Allen,AM Ghazanfar,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,3
248,Powerplay,2.0,2026-03-29,"Wankhede Stadium, Mumbai",KKR,MI,1.0,3.1,Ajinkya Rahane,Hardik Pandya,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,4
249,Powerplay,2.0,2026-03-29,"Wankhede Stadium, Mumbai",KKR,MI,1.0,3.2,Ajinkya Rahane,Hardik Pandya,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,4
250,Powerplay,2.0,2026-03-29,"Wankhede Stadium, Mumbai",KKR,MI,1.0,3.3,Ajinkya Rahane,Hardik Pandya,0.0,1.0,0.0,1.0,0.0,0.0,,,,1.0,4
251,Powerplay,2.0,2026-03-29,"Wankhede Stadium, Mumbai",KKR,MI,1.0,3.4,Finn Allen,Hardik Pandya,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,4
